f1,f2,f3
-2.302585092994045,5.318610069815799,6.4878362139038215
-2.302585092994045,10.906691489914584,9.025708147644988
-2.302585092994045,5.649326288860142,9.008603552850552
-2.302585092994045,5.493472881322077,7.052807550681276
-2.302585092994045,5.68391984555995,7.488908882581158
-2.302585092994045,5.347583607850956,9.802677777643703
-2.302585092994045,5.031091302663637,10.405900892048649
-2.302585092994045,5.774862056337152,5.533784667551077
-2.302585092994045,5.347583607850956,6.0333260012029015
-2.302585092994045,5.838021949864402,5.849612922867743
-2.302585092994045,5.690697235107546,7.91538467827168
-2.302585092994045,5.044070070182493,8.753071312801747
-2.302585092994045,5.799395638859148,7.8018413008681
-2.302585092994045,5.509793112994563,7.608424100940929
-2.302585092994045,10.906691489914584,9.025708147644988
-2.302585092994045,5.298817241589688,6.6426171709652495
-2.302585092994045,5.7107580883926286,7.178621758505356
-2.302585092994045,5.8054361283827,5.820379622240014
-2.302585092994045,5.476881874464278,7.954056211353838
-2.302585092994045,5.680513847716846,8.327266790962225
-2.302585092994045,5.787204082795272,6.439510102751265
-2.302585092994045,5.318610069815799,7.910994052506949
-2.302585092994045,5.442850517280336,7.746343895192255
-2.302585092994045,5.5455679932054815,6.111689044414351
-2.302585092994045,5.82923969201315,8.981694209025088
-2.302585092994045,5.808442745199634,6.5807778239227135
-2.302585092994045,5.823341709713841,5.627980761239918
-2.302585092994045,5.6243784518689335,7.941331144802411
-2.302585092994045,5.774862056337152,5.553347106724568
-2.302585092994045,5.6667726490223,8.765786142056216
-2.302585092994045,5.273512247629066,8.437088815174567
-2.302585092994045,5.342812606434588,8.545411289490223
-2.302585092994045,5.112590016619249,8.070312162448483
-2.302585092994045,5.549465114271842,7.609416115307287
-2.302585092994045,5.226284163648205,6.664536563236876
-2.302585092994045,5.273512247629066,7.42362814396964
-2.302585092994045,5.736894826106403,6.282453645317259
-2.302585092994045,5.697429000684028,7.700340471748139
-2.302585092994045,5.733664849138073,7.100109671476464
-2.302585092994045,5.59508305773286,9.34662671623415
-2.302585092994045,5.438513997041321,7.120525209868786
-2.302585092994045,5.787204082795272,7.4019025896953154
-2.302585092994045,5.3986150878634005,9.400721033438039
-2.302585092994045,5.700777965635903,7.149995325987336
-2.302585092994045,5.6458001921178536,9.695792801608713
-2.302585092994045,5.176714544788788,10.882153843030052
-2.302585092994045,5.6940687824685625,7.881975238653928
6.159306782637103,5.768633446975818,5.583872177983644
-2.302585092994045,5.749711406544603,7.900303100573046
-2.302585092994045,5.572534188046247,7.3639768707540885
-2.302585092994045,5.808442745199634,6.4250310853270225
-2.302585092994045,5.438513997041321,7.680221828746338
-2.302585092994045,5.2786247332023,6.472500842063218
-2.302585092994045,5.371103036273683,8.714419780930378
-2.302585092994045,5.438513997041321,7.8268819856755005
-2.302585092994045,5.656341400056065,9.659062906531245
-2.302585092994045,5.43415858945945,8.303777173860539
-2.302585092994045,10.906691489914584,9.025708147644988
-2.302585092994045,5.759217181544303,8.752913324934887
-2.302585092994045,5.765504533284197,9.031345276370363
-2.302585092994045,5.733664849138073,8.07778859987851
-2.302585092994045,5.394081988532416,7.884990581483648
-2.302585092994045,5.52585126616354,8.569804616687447
-2.302585092994045,5.553347106724568,8.097456730270501
-2.302585092994045,5.313698468586339,8.52279745813607
-2.302585092994045,5.308762624409575,6.885611914296447
-2.302585092994045,5.451467546041712,5.9917145158631895
-2.302585092994045,5.1185924356013475,6.8179399746597715
-2.302585092994045,5.820379622240014,7.149995325987336
-2.302585092994045,5.723911845951368,7.8411390882824685
-2.302585092994045,5.602487756504622,9.294782618240554
-2.302585092994045,5.572534188046247,9.746079071833561
-2.302585092994045,5.3757412635128405,9.60992824291147
-2.302585092994045,5.714062784063757,7.713829278397293
-2.302585092994045,5.59879226079857,8.389155253529532
-2.302585092994045,5.68391984555995,7.377821406274829
-2.302585092994045,5.720639591722624,9.75487732932754
-2.302585092994045,5.420977379283924,5.723911845951368
-2.302585092994045,5.3757412635128405,7.349295131227293
-2.302585092994045,5.826295049131592,8.190382134937263
-2.302585092994045,5.403127730900382,5.897428555181388
-2.302585092994045,5.242275975664413,6.532479842037032
-2.302585092994045,5.642261618007951,8.108954239758678
-2.302585092994045,5.4076201014384875,6.349313801274482
-2.302585092994045,5.468481993071362,6.408693522136389
-2.302585092994045,5.352331954854275,5.971516909298288
-2.302585092994045,5.720639591722624,7.713829278397293
-2.302585092994045,5.723911845951368,8.611065975025081
-2.302585092994045,5.823341709713841,5.59508305773286
-2.302585092994045,5.6458001921178536,6.583547525180906
-2.302585092994045,5.263208189434469,8.368484344587213
-2.302585092994045,5.460010955546024,5.9110676100359525
-2.302585092994045,5.451467546041712,7.2138419431100225
-2.302585092994045,5.8054361283827,8.04015689080632
-2.302585092994045,5.6458001921178536,7.442551303386708
-2.302585092994045,5.308762624409575,8.777879125197448
-2.302585092994045,5.872399439949043,7.6353521942713085
-2.302585092994045,5.438513997041321,10.606092368337263
-2.302585092994045,5.231643233280044,9.250051349545608
-2.302585092994045,5.777961872830452,8.468653995751575
-2.302585092994045,5.455748374496865,10.253513943748152
-2.302585092994045,5.497577977398914,5.288771953704505
-2.302585092994045,5.136386499401816,6.013959624935353
-2.302585092994045,5.403127730900382,5.9586830575836025
-2.302585092994045,5.308762624409575,6.682233902881963
-2.302585092994045,5.697429000684028,6.105016421792097
-2.302585092994045,5.717356594683317,7.732413061744291
-2.302585092994045,5.338018733399589,6.6465203765452046
-2.302585092994045,5.313698468586339,7.427203620039013
-2.302585092994045,5.808442745199634,8.588415575691473
-2.302585092994045,5.1185924356013475,9.37187231456258
-2.302585092994045,5.649326288860142,7.704856987261933
-2.302585092994045,5.777961872830452,6.6696249853596035
-2.302585092994045,5.403127730900382,6.798052013890174
-2.302585092994045,5.723911845951368,5.900171288661591
-2.302585092994045,5.777961872830452,8.45958526479585
-2.302585092994045,5.717356594683317,9.154521061137462
-2.302585092994045,5.394081988532416,7.963494860744853
-2.302585092994045,5.743323649276732,8.587670294220072
-2.302585092994045,5.680513847716846,8.453848623898956
-2.302585092994045,5.7107580883926286,7.067405096511674
-2.302585092994045,4.963543686562407,9.157688260077283
-2.302585092994045,5.736894826106403,8.179508219729032
-2.302585092994045,5.403127730900382,7.448974308067921
-2.302585092994045,5.318610069815799,7.806737071733655
-2.302585092994045,5.576327819303087,7.120525209868786
-2.302585092994045,5.447168313280391,7.8268819856755005
-2.302585092994045,5.004617221770693,10.359332037536443
-2.302585092994045,5.88638177065483,5.564903475705084
-2.302585092994045,5.438513997041321,7.746343895192255
-2.302585092994045,5.765504533284197,7.362708720181495
-2.302585092994045,5.756058619221571,6.352803597173589
-2.302585092994045,5.4852117851871265,7.814843800091492
-2.302585092994045,5.529825834193875,9.166607896111175
-2.302585092994045,5.3895282466014205,7.491143395549343
-2.302585092994045,5.476881874464278,6.4584950108743024
-2.302585092994045,5.765504533284197,8.127729377035012
-2.302585092994045,5.489350863944013,5.670225691127357
-2.302585092994045,5.872399439949043,9.15610591450049
-2.302585092994045,5.697429000684028,7.893236196208916
-2.302585092994045,5.777961872830452,8.209335622161081
-2.302585092994045,5.447168313280391,8.70136303906781
-2.302585092994045,5.717356594683317,5.835103091983559
-2.302585092994045,5.811440349362711,7.387771118354597
5.8438342301039565,5.811440349362711,5.638710477912487
-2.302585092994045,5.416544747912687,6.6294953451092615
-2.302585092994045,5.549465114271842,7.796099108805341
-2.302585092994045,5.74652262833236,6.1094697802988875
-2.302585092994045,5.635146682266062,7.340251726141332
-2.302585092994045,5.447168313280391,8.995797230881143
-2.302585092994045,5.438513997041321,8.00272761772965
-2.302585092994045,5.7401144039035925,7.80958190824547
-2.302585092994045,5.283711214158674,9.550384792174283
-2.302585092994045,5.3757412635128405,7.400681662860296
-2.302585092994045,5.403127730900382,7.249996556923268
-2.302585092994045,5.394081988532416,7.419440533160009
-2.302585092994045,5.638710477912487,7.442551303386708
-2.302585092994045,5.736894826106403,5.541655625147767
-2.302585092994045,5.3895282466014205,6.257859140416508
-2.302585092994045,5.460010955546024,8.845071462618941
-2.302585092994045,5.687314281948893,6.450628387550081
-2.302585092994045,5.840932312803434,9.425621092092928
-2.302585092994045,5.720639591722624,7.600952458292125
-2.302585092994045,5.3986150878634005,7.704406252556744
-2.302585092994045,5.403127730900382,9.278662351798976
-2.302585092994045,5.318610069815799,6.263588720643813
-2.302585092994045,5.451467546041712,6.408693522136389
-2.302585092994045,5.823341709713841,7.055399120894699
-2.302585092994045,5.720639591722624,6.824482359788315
-2.302585092994045,5.7810521101475025,9.113730347739999
-2.302585092994045,5.380358076884246,6.97176240895643
-2.302585092994045,5.489350863944013,5.79026593454434
-2.302585092994045,5.4642554440914655,7.642572094713475
-2.302585092994045,5.840932312803434,8.900153624984316
-2.302585092994045,5.380358076884246,7.850532136092119
-2.302585092994045,5.677096209393697,9.186365251926466
-2.302585092994045,5.656341400056065,6.073274922305548
-2.302585092994045,5.497577977398914,9.01713176574516
-2.302585092994045,5.59508305773286,5.913773239392111
-2.302585092994045,5.6598305871270185,7.375318432688513
-2.302585092994045,5.52585126616354,7.467999440877856
-2.302585092994045,5.777961872830452,9.480298804539057
-2.302585092994045,4.991112627607391,9.449837472093003
-2.302585092994045,5.371103036273683,8.373807691880302
-2.302585092994045,5.6736668507515775,5.61349300330874
-2.302585092994045,5.442850517280336,5.8667513029343406
-2.302585092994045,5.298817241589688,8.495785676977354
-2.302585092994045,5.59508305773286,6.254021100779028
-2.302585092994045,5.723911845951368,7.607431101504782
-2.302585092994045,5.529825834193875,6.8937577693382845
-2.302585092994045,5.313698468586339,9.234164314699182
-2.302585092994045,5.846727750641298,8.632145557839339
-2.302585092994045,6.028519455058992,7.177095157186053
-2.302585092994045,5.932510404264313,9.205237373800278
-2.302585092994045,5.79026593454434,9.564449025807516
-2.302585092994045,5.447168313280391,6.833139485601348
-2.302585092994045,5.252796851246226,6.218799303040661
-2.302585092994045,5.3895282466014205,8.734254282014087
-2.302585092994045,5.549465114271842,5.900171288661591
-2.302585092994045,5.752890048763229,7.339602628364418
-2.302585092994045,5.517854422268134,6.4250310853270225
-2.302585092994045,5.6598305871270185,6.4250310853270225
-2.302585092994045,5.481055503227208,7.949126797477933
-2.302585092994045,5.883600901232038,7.293765699256166
-2.302585092994045,5.774862056337152,8.514810354714443
-2.302585092994045,5.774862056337152,7.355065857680197
-2.302585092994045,5.313698468586339,5.940434375995202
-2.302585092994045,5.455748374496865,9.08580836314846
-2.302585092994045,5.714062784063757,6.980168959491182
-2.302585092994045,5.765504533284197,9.190657937456562
-2.302585092994045,5.33320176840154,8.006400900428037
-2.302585092994045,5.700777965635903,6.163525308192876
-2.302585092994045,5.308762624409575,7.9017845274578065
-2.302585092994045,5.687314281948893,6.624198021107308
-2.302585092994045,5.308762624409575,5.7107580883926286
-2.302585092994045,5.4642554440914655,5.981666704627871
-2.302585092994045,5.602487756504622,5.984188138137206
-2.302585092994045,5.3986150878634005,8.439037036415948
-2.302585092994045,5.4852117851871265,9.022093293905675
-2.302585092994045,5.425390449111513,7.537483311672427
-2.302585092994045,5.6598305871270185,9.405997611955168
-2.302585092994045,5.6940687824685625,8.260260151112606
-2.302585092994045,5.298817241589688,7.878572074210857
-2.302585092994045,5.79026593454434,8.624629551018403
-2.302585092994045,5.714062784063757,5.756058619221571
-2.302585092994045,5.380358076884246,6.636077780672072
-2.302585092994045,5.6736668507515775,5.953503040820864
-2.302585092994045,5.1879443090666655,7.495597497896659
-2.302585092994045,5.298817241589688,7.801432235984706
-2.302585092994045,5.4120923808068815,5.652839995918626
-2.302585092994045,5.811440349362711,7.2400043247590435
-2.302585092994045,5.455748374496865,7.56584506772668
-2.302585092994045,5.380358076884246,9.451331699934014
-2.302585092994045,5.680513847716846,8.560271837781313
-2.302585092994045,5.438513997041321,7.694438338933248
-2.302585092994045,5.752890048763229,5.288771953704505
-2.302585092994045,5.357057861570636,8.812262907901944
-2.302585092994045,5.553347106724568,5.823341709713841
-2.302585092994045,5.460010955546024,6.980168959491182
-2.302585092994045,5.425390449111513,7.302563806901772
-2.302585092994045,5.723911845951368,5.811440349362711
-2.302585092994045,5.564903475705084,5.808442745199634
-2.302585092994045,5.288771953704505,8.457888947517096
-2.302585092994045,5.352331954854275,8.62911016644331
-2.302585092994045,5.587623120115915,9.581634926713713
-2.302585092994045,5.416544747912687,8.44141305274025
-2.302585092994045,5.33320176840154,6.917804614835139
-2.302585092994045,5.717356594683317,4.804840381116659
-2.302585092994045,5.425390449111513,9.013729203251817
-2.302585092994045,5.247550249494384,8.694853903327997
-2.302585092994045,5.808442745199634,6.269285659712888
-2.302585092994045,5.476881874464278,9.523039394659099
-2.302585092994045,5.723911845951368,6.302802109158107
-2.302585092994045,5.670225691127357,6.634764755273348
-2.302585092994045,5.4642554440914655,7.5283855287029064
-2.302585092994045,5.799395638859148,9.687946280528687
-2.302585092994045,5.318610069815799,5.838021949864402
-2.302585092994045,5.3986150878634005,6.3440561656090795
-2.302585092994045,5.438513997041321,7.8575194709138305
-2.302585092994045,5.2938072110701535,6.084727177567673
-2.302585092994045,5.447168313280391,7.446059873736412
-2.302585092994045,5.8054361283827,7.2400043247590435
-2.302585092994045,5.609838028479659,9.62523422278885
-2.302585092994045,5.826295049131592,6.313729189289999
-2.302585092994045,5.481055503227208,8.595653108676101
-2.302585092994045,5.43415858945945,6.6922078042895565
-2.302585092994045,5.2786247332023,6.206777519307003
-2.302585092994045,5.771752601095469,6.590438401400665
-2.302585092994045,5.403127730900382,6.064017739789691
-2.302585092994045,5.4120923808068815,7.842318055643741
-2.302585092994045,5.680513847716846,5.743323649276732
-2.302585092994045,5.384953673207583,6.387047655361696
-2.302585092994045,5.855358414110991,7.982791831121541
-2.302585092994045,5.4642554440914655,8.041123198940523
-2.302585092994045,5.7401144039035925,8.548517424658263
-2.302585092994045,5.714062784063757,7.870204142837375
-2.302585092994045,5.823341709713841,7.249996556923268
-2.302585092994045,5.752890048763229,5.8919204167715975
-2.302585092994045,5.451467546041712,7.2793877985538495
-2.302585092994045,5.656341400056065,5.707442435487687
-2.302585092994045,5.323497665078335,6.4740450054336725
-2.302585092994045,5.298817241589688,8.565430822014726
-2.302585092994045,5.796361655949293,8.140927597712501
-2.302585092994045,5.568726110329361,7.839564966513962
-2.302585092994045,5.056882545261575,9.383377292959516
-2.302585092994045,5.468481993071362,8.249339889709741
-2.302585092994045,5.700777965635903,7.566880210927646
-2.302585092994045,5.420977379283924,6.947072141359088
-2.302585092994045,5.33320176840154,8.784024387350547
-2.302585092994045,5.533784667551077,9.208949405030044
-2.302585092994045,5.004617221770693,8.469493432538817
4.719391330078113,5.846727750641298,4.771531723203316
-2.302585092994045,5.541655625147767,10.435000706074236
-2.302585092994045,4.956531035103055,5.59879226079857
-2.302585092994045,5.826295049131592,7.217516796576798
-2.302585092994045,10.906691489914584,9.025708147644988
-2.302585092994045,5.094363509626968,9.154943934355805
-2.302585092994045,5.765504533284197,6.804725378662593
-2.302585092994045,5.442850517280336,7.900303100573046
-2.302585092994045,5.889154928283412,5.79026593454434
-2.302585092994045,5.308762624409575,8.806139464429641
-2.302585092994045,5.323497665078335,5.900171288661591
-2.302585092994045,5.727173427446778,8.006067522641244
-2.302585092994045,5.288771953704505,7.0104021159422825
-2.302585092994045,5.460010955546024,8.074368836550706
-2.302585092994045,5.849612922867743,8.975010366547671
-2.302585092994045,5.366443195595637,6.6696249853596035
-2.302585092994045,5.088213428741629,8.402926466287415
-2.302585092994045,4.997887721273753,10.073107956767078
-2.302585092994045,5.670225691127357,8.683402303806245
-2.302585092994045,5.420977379283924,9.222377632586689
-2.302585092994045,5.4076201014384875,8.282002362191351
-2.302585092994045,5.489350863944013,7.552289779621389
-2.302585092994045,5.553347106724568,6.561172098610195
-2.302585092994045,4.942356453342962,10.280145009551408
-2.302585092994045,5.743323649276732,8.312159659274345
3.9908341858524357,5.3986150878634005,5.472690753492817
-2.302585092994045,5.403127730900382,8.92573356604133
-2.302585092994045,5.380358076884246,6.682233902881963
-2.302585092994045,5.136386499401816,9.112518039356651
-2.302585092994045,5.298817241589688,6.385363018844683
-2.302585092994045,5.677096209393697,7.7915641406110385
-2.302585092994045,5.8174087347310595,8.074368836550706
-2.302585092994045,5.59879226079857,7.390860210147528
-2.302585092994045,5.268373490174964,8.192598140940916
-2.302585092994045,5.9245231413541015,7.375318432688513
-2.302585092994045,5.165357239291807,6.2087912131006275
-2.302585092994045,5.774862056337152,5.6061696457892
-2.302585092994045,5.394081988532416,6.122712083717655
-2.302585092994045,5.247550249494384,10.208841306961403
-2.302585092994045,5.840932312803434,10.264899757912236
-2.302585092994045,5.568726110329361,7.898448225430753
-2.302585092994045,5.79026593454434,7.43549701512444
-2.302585092994045,5.820379622240014,6.985734320298724
-2.302585092994045,5.617134667930528,5.112590016619249
-2.302585092994045,5.880812277004387,8.630361149521601
-2.302585092994045,5.268373490174964,6.371782772794192
-2.302585092994045,5.883600901232038,6.912842318030695
-2.302585092994045,5.472690753492817,6.985734320298724
-2.302585092994045,5.252796851246226,9.480069754941182
-2.302585092994045,5.394081988532416,5.984188138137206
-2.302585092994045,5.79026593454434,6.710644904714742
-2.302585092994045,5.338018733399589,6.850232092738472
-2.302585092994045,5.112590016619249,9.930426420891786
-2.302585092994045,5.416544747912687,7.663924205958239
-2.302585092994045,5.288771953704505,9.4637492719857
-2.302585092994045,5.3757412635128405,8.401131173958088
-2.302585092994045,5.429784129290343,6.24436105657154
-2.302585092994045,5.489350863944013,5.649326288860142
-2.302585092994045,5.338018733399589,6.900831363909313
-2.302585092994045,5.774862056337152,7.4349069053469
-2.302585092994045,5.53772789032612,7.369663730513513
-2.302585092994045,5.361761539104571,7.617317000810178
-2.302585092994045,5.557214087568064,9.21573579049309
-2.302585092994045,5.323497665078335,6.8135544835833075
-2.302585092994045,5.771752601095469,6.498432740546668
-2.302585092994045,5.768633446975818,9.466694302828301
-2.302585092994045,5.752890048763229,6.24436105657154
-2.302585092994045,5.283711214158674,9.329908480108921
-2.302585092994045,5.342812606434588,8.029465413340647
-2.302585092994045,5.468481993071362,7.91245973742728
-2.302585092994045,5.226284163648205,9.541089117770653
-2.302585092994045,5.6243784518689335,8.675751287158139
-2.302585092994045,5.823341709713841,5.557214087568064
-2.302585092994045,5.380358076884246,5.733664849138073
-2.302585092994045,5.720639591722624,8.540147709028423
-2.302585092994045,6.129268051255178,9.204734689455346
-2.302585092994045,5.366443195595637,6.744176965005318
-2.302585092994045,5.799395638859148,9.140893826166023
-2.302585092994045,5.6598305871270185,8.831288346819635
-2.302585092994045,5.697429000684028,6.5710230085550645
-2.302585092994045,5.050496827521386,10.450107834919546
-2.302585092994045,5.442850517280336,7.2605928696896145
-2.302585092994045,5.517854422268134,7.301889770747918
-2.302585092994045,5.704115752446323,8.998025478544287
-2.302585092994045,5.730424405602622,8.946257631774728
-2.302585092994045,5.1879443090666655,6.609484004976088
-2.302585092994045,5.489350863944013,6.006599434692252
-2.302585092994045,5.617134667930528,9.215934694532493
-2.302585092994045,5.182345190295616,8.43361591116089
-2.302585092994045,5.5610661724546055,9.184314621151794
-2.302585092994045,5.4642554440914655,5.986703230006271
-2.302585092994045,5.371103036273683,7.293765699256166
-2.302585092994045,5.649326288860142,8.489636982645191
-2.302585092994045,5.342812606434588,6.2326444609082925
-2.302585092994045,5.820379622240014,7.684370064783344
-2.302585092994045,5.33320176840154,9.58197978760025
-2.302585092994045,5.298817241589688,5.736894826106403
-2.302585092994045,5.840932312803434,5.61349300330874
-2.302585092994045,5.509793112994563,8.578495230792402
-2.302585092994045,5.472690753492817,7.7244908337866995
-2.302585092994045,5.905634290502789,7.8296701656065135
-2.302585092994045,5.835103091983559,6.946110232858603
-2.302585092994045,5.4852117851871265,5.752890048763229
-2.302585092994045,5.6243784518689335,5.497577977398914
-2.302585092994045,5.808442745199634,6.433100851520972
-2.302585092994045,5.4076201014384875,8.34524167936345
-2.302585092994045,5.8667513029343406,6.740637555930455
-2.302585092994045,5.429784129290343,8.144998435819469
-2.302585092994045,5.357057861570636,9.517758893063796
-2.302585092994045,5.4120923808068815,6.874301902722918
-2.302585092994045,5.308762624409575,5.2045559867335625
-2.302585092994045,5.777961872830452,8.209335622161081
-2.302585092994045,5.670225691127357,7.541736148872866
-2.302585092994045,5.472690753492817,7.280077168497048
-2.302585092994045,5.642261618007951,9.821034859846842
-2.302585092994045,5.342812606434588,7.320593141419715
-2.302585092994045,5.642261618007951,7.301215279962869
-2.302585092994045,5.53772789032612,7.550713817958795
-2.302585092994045,5.247550249494384,7.251415902843185
-2.302585092994045,5.338018733399589,7.19300940635925
-2.302585092994045,5.553347106724568,8.67558059791456
-2.302585092994045,5.627980761239918,7.850921604861647
-2.302585092994045,5.43415858945945,5.971516909298288
-2.302585092994045,5.451467546041712,6.6426171709652495
-2.302585092994045,5.3895282466014205,7.92374653896191
-2.302585092994045,5.380358076884246,6.732329888876024
-2.302585092994045,5.4120923808068815,6.4201577813353525
-2.302585092994045,5.303802296778606,9.125120117241694
-2.302585092994045,5.690697235107546,6.021266038344773
-2.302585092994045,5.328361487896413,9.621131272839692
-2.302585092994045,5.4120923808068815,9.462972820175995
-2.302585092994045,5.451467546041712,8.990827720958286
-2.302585092994045,5.730424405602622,6.999513704221678
-2.302585092994045,5.442850517280336,8.529536695947476
-2.302585092994045,5.6598305871270185,9.405997611955168
-2.302585092994045,5.342812606434588,6.62685019080938
-2.302585092994045,5.273512247629066,7.442551303386708
-2.302585092994045,5.384953673207583,7.6695419352587715
-2.302585092994045,5.793318439967058,5.756058619221571
-2.302585092994045,5.380358076884246,5.900171288661591
-2.302585092994045,5.323497665078335,9.550384792174283
-2.302585092994045,5.4120923808068815,7.423030986421739
-2.302585092994045,5.352331954854275,6.2027379258517055
-2.302585092994045,5.823341709713841,6.441106017548975
-2.302585092994045,5.687314281948893,7.185462770286714
-2.302585092994045,5.687314281948893,5.627980761239918
-2.302585092994045,5.687314281948893,7.628566263524556
-2.302585092994045,5.371103036273683,6.492391338694725
-2.302585092994045,5.517854422268134,7.536417270315673
-2.302585092994045,5.366443195595637,8.104129285432741
-2.302585092994045,5.468481993071362,7.8136319725074195
-2.302585092994045,5.3757412635128405,6.640006544237808
-2.302585092994045,5.996700813903228,8.844927362094165
-2.302585092994045,5.361761539104571,7.8411390882824685
-2.302585092994045,5.489350863944013,6.935467717548673
-2.302585092994045,5.749711406544603,9.251107965016704
-2.302585092994045,5.730424405602622,8.772160938195046
-2.302585092994045,5.583872177983644,7.580240463093986
-2.302585092994045,5.7623657987550985,8.788456205839724
-2.302585092994045,5.680513847716846,7.891368154120448
-2.302585092994045,5.774862056337152,6.636077780672072
-2.302585092994045,5.357057861570636,7.940619426328182
-2.302585092994045,5.687314281948893,6.525176274660675
-2.302585092994045,5.733664849138073,5.984188138137206
-2.302585092994045,5.323497665078335,6.608135568957312
-2.302585092994045,5.5610661724546055,8.733932277857454
-2.302585092994045,5.313698468586339,9.466694302828301
-2.302585092994045,5.774862056337152,7.33178041261121
-2.302585092994045,5.455748374496865,6.006599434692252
-2.302585092994045,5.697429000684028,9.143997557413092
-2.302585092994045,5.6667726490223,7.392709095180558
-2.302585092994045,5.338018733399589,5.7810521101475025
-2.302585092994045,5.43415858945945,7.900303100573046
-2.302585092994045,5.509793112994563,6.2972934650408
-2.302585092994045,5.74652262833236,8.346191324504973
-2.302585092994045,5.442850517280336,5.900171288661591
-2.302585092994045,5.587623120115915,7.102581656914568
-2.302585092994045,5.759217181544303,7.6449671907041825
-2.302585092994045,5.784132827309858,6.529564813008852
-2.302585092994045,5.357057861570636,7.629538506078414
-2.302585092994045,5.403127730900382,8.814790940655394
-2.302585092994045,5.476881874464278,7.963494860744853
-2.302585092994045,5.460010955546024,9.148901043376284
